,Market_1_Price,Market_2_Price,Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW]
11/3/18 20:30,58.63,70.46,29831,13555.25,0.0196,645,5162.33333333333
11/3/18 21:00,57.16,61.43,28879,13482.25,0,645,5319
11/3/18 21:30,57.21,57.73,27722,13494.5,0,600.833333333333,5415.5
11/3/18 22:00,57.27,62.6,26427,13479,0,347.5,5145.75
11/3/18 22:30,67,73.05,25474,13444.25,0,307.5,4389.83333333333
11/3/18 23:00,50.95,54.12,24102,13395.25,0.00295,302.5,2469.79166666666
11/3/18 23:30,48.93,55.92,23031,13345.75,0.00295,300,1771
11/4/18 0:00,43.03,48.9,22916,13248.5,0.00996,300,1569.25
11/4/18 0:30,42.57,48.01,22885,13131.75,0.00547,300,1542
11/4/18 1:00,18.72,21.99,22399,13045.75,0.00219,300,1542
11/4/18 1:30,15.94,17.88,21721,12893.25,0.00547,300,1397.75
11/4/18 2:00,14.87,21.08,21221,12735.5,0.00547,300,1350
11/4/18 2:30,14.43,17.11,20853,12533.25,0.00547,300,1350
11/4/18 3:00,17.83,24.34,20218,12319,0.00472,300,1350
11/4/18 3:30,19.81,20.15,19887,12176,0.00773,300,1402.5
11/4/18 4:00,20.71,23.2,19660,11994,0.00547,300,1685
11/4/18 4:30,20.82,27.1,19716,11822.75,0.00788,300,1786
11/4/18 5:00,36.41,41.87,19719,11617,0.00924,300,1858
11/4/18 5:30,37.56,42.39,19998,11479.5,0.00554,300,1930
11/4/18 6:00,41.63,43.56,21076,11346.75,0.00438,300,2014.5
11/4/18 6:30,44.56,50.15,22054,11234.25,0.00663,450,2589.91666666666
11/4/18 7:00,57.2,61.75,23126,10925.75,0.00547,635.833333333333,4583.75
11/4/18 7:30,57.53,62.8,24191,10662.25,12.1,645,5674.25
11/4/18 8:00,54.19,56.5,25776,10219.75,145,645,6021.25
11/4/18 8:30,55.07,52.61,27281,9935,455,780,6743
11/4/18 9:00,70.59,68.65,28980,9629.75,793,1077.5,7652
11/4/18 9:30,69.61,69.63,29967,9357.5,1220,1125,8228.625
11/4/18 10:00,66.96,62.42,30370,9071.25,1230,1125.25,8455
11/4/18 10:30,67.63,67.52,30672,8850,1380,1201.25,8511.25
11/4/18 11:00,61.67,61.64,30992,8641,1680,1439.75,8782.375
11/4/18 11:30,62.15,64,31390,8456.25,1880,1821.08333333333,8974.5
11/4/18 12:00,62.97,64.3,31890,8115.25,1840,2082.33333333333,9180.83333333333
11/4/18 12:30,62.02,62.43,32108,7830.75,1920,2069.16666666666,9531.11666666666
11/4/18 13:00,63.03,62.54,32082,7341,1780,2144.16666666666,9822.5
11/4/18 13:30,63.17,62.99,32469,7006,1830,2325.5,10214.25
11/4/18 14:00,65.28,66.13,32853,6661.25,1420,2738.75,10199.85
11/4/18 14:30,63.05,67.6,33091,6474.75,1020,3305.33333333333,10857.25
11/4/18 15:00,63.82,71.74,33963,6140.25,764,3473,12256.45
11/4/18 15:30,62.19,72.01,34976,5940,502,3720.5,13344.3525641025
11/4/18 16:00,68.45,76.51,36497,5863.25,205,4164.25,14820.5
11/4/18 16:30,76.15,83.28,38848,5824.75,16.4,4484,15290.6333333333
11/4/18 17:00,83.04,90.38,39642,5794.25,0.0721,4499,15466.5
11/4/18 17:30,82.49,90.27,39319,5836,0.00537,4499,15482.25
11/4/18 18:00,75.87,84.87,38780,5846.25,0,4499,15499
11/4/18 18:30,69.92,76,37958,5847.5,0.0404,4499,15489.5
11/4/18 19:00,63.62,73.08,37014,5873.25,0.00457,4267.5,14903.125
11/4/18 19:30,63.81,73.96,35839,5873.75,0.0105,3618,14268.5
11/4/18 20:00,62.41,67.96,34889,5747.75,0,2840.875,13663.25
11/4/18 20:30,61.49,70.55,33836,5655.5,0.00277,2067,13278.25
11/4/18 21:00,60.49,66.98,32537,5645,0.000434,1647.33333333333,12952.5
11/4/18 21:30,57.91,61.89,30999,5643,0,807.5,12540.4166666666
11/4/18 22:00,55.99,58.03,29331,5745.75,0,450,10925.5
11/4/18 22:30,54.16,60.55,27614,5734.5,0,425,9744.5
11/4/18 23:00,51.09,53.11,25918,5692.75,0.00235,312.5,7665.53571428571
11/4/18 23:30,50.82,56.97,24865,5623.75,0,300,6894.5
11/5/18 0:00,51.24,52.3,24680,5491.5,0.00726,300,6686
11/5/18 0:30,51.73,54.83,24980,5402,0,300,6896.25
11/5/18 1:00,54.44,55.94,24689,5384.75,0,300,7057.5
11/5/18 1:30,54.34,54.99,23978,5351,0,300,7108
11/5/18 2:00,54.69,59.16,23575,5235,0,300,6983.5
11/5/18 2:30,54.77,56.83,23323,5207.5,0,300,6943.16666666666
11/5/18 3:00,55.61,61.35,22899,5278.75,0,300,6951.5
11/5/18 3:30,53.09,54.09,22558,5366,0,300,6814.66666666666
11/5/18 4:00,53.54,55.95,22388,5493.5,0,300,6658
11/5/18 4:30,53.75,58.55,22765,5593.25,0,300.5,6888.16666666666
11/5/18 5:00,56.31,61.47,23742,5475.5,0,696,7451.41666666666
11/5/18 5:30,57.53,62.42,25386,5501,0,1375.5,8072.01666666666
11/5/18 6:00,61.65,62.28,28674,5595.5,0,2058,10240.25
11/5/18 6:30,54.2,55.06,31918,5653.5,0.00418,2732,13237.5583333333
11/5/18 7:00,60.63,61.65,35193,5501,0.00306,3497.66666666666,17168.625
11/5/18 7:30,63.07,64.65,36701,5376,20.4,3862.5,17760.75
11/5/18 8:00,62.82,64.55,37083,5328,204,4087,17992
11/5/18 8:30,62.86,64.2,37083,5328.25,562,4097,18014.25
11/5/18 9:00,62.82,58.29,37533,5238.5,850,4097,18014
11/5/18 9:30,60.76,60.4,37343,4930,1260,4097,18011.75
11/5/18 10:00,59.94,58.98,37051,4541.16666666666,1740,4097,17993.5
11/5/18 10:30,59.99,60.81,37017,4437.25,2070,4097,17955.25
11/5/18 11:00,61.17,59.86,37040,4322.25,2280,4097,17927.25
11/5/18 11:30,60.97,62.17,36996,4118.5,2400,4097,17916.25
11/5/18 12:00,61.13,59.16,37038,3991.25,2350,4097,17893
11/5/18 12:30,61.16,61.65,36679,3913.75,2420,4097,17881.25
11/5/18 13:00,62.32,59.55,36371,3764.5,2580,4133.75,17871
11/5/18 13:30,62.13,63.13,36204,3774.75,2100,4249,17864.25
11/5/18 14:00,66.75,66.47,36486,3773,1710,3808,18016.75
11/5/18 14:30,65.54,69.33,36645,3774.5,1520,4019,18019.25
11/5/18 15:00,82.61,94.47,37049,3963,1130,4427.75,18015.3333333333
11/5/18 15:30,84.62,94.67,38046,4199.25,593,4584.75,18016.75
11/5/18 16:00,85.86,91.23,39762,4403.5,162,4591,17994.75
11/5/18 16:30,92.76,104.14,42005,4648.75,19.6,4591,17780.25
11/5/18 17:00,107.67,114.38,43039,4841.25,0.209,4591,18047
11/5/18 17:30,110.46,115.58,42944,5127,0.0556,4591,18047.75
11/5/18 18:00,104.76,112.71,42412,5433.5,0.0131,4094,18057.5
11/5/18 18:30,98.91,105.11,41570,5601.75,0.0222,4094,18061
11/5/18 19:00,76.61,86.73,40683,5763.25,0,4074,17631.375
11/5/18 19:30,68.39,74.17,39478,5874.75,0.00264,3804,17461
11/5/18 20:00,66.51,72.98,38185,5973.91666666666,0.00456,3176.5,17454.75
11/5/18 20:30,63.77,73.21,36869,5941.25,0.00226,2257.54166666666,16483.375
11/5/18 21:00,62.57,68.49,35035,6109,0.00445,1673.16666666666,14721.7242424242
11/5/18 21:30,61.96,67.62,32894,6148.25,0,1295,13136.9075757575
11/5/18 22:00,59.94,63.27,30954,6145.75,0,835,11067.6488095238
11/5/18 22:30,58.6,59.49,28968,6084.75,0,645,9108.35714285714
11/5/18 23:00,60.97,63.05,26921,6080.5,0,494.166666666666,6478.33333333333
11/5/18 23:30,58.31,59.25,25657,6175.5,0,380,5417.75
11/6/18 0:00,58.24,65.15,25370,6258.5,0,344.166666666666,5399
11/6/18 0:30,59.11,61.81,25661,6244.5,0,331.25,5186.625
11/6/18 1:00,57.42,64.22,25185,6366.5,0.00319,326.25,4578
11/6/18 1:30,59.16,65.66,24422,6420,0.00225,310.625,4579
11/6/18 2:00,59.99,61.91,23764,6561.25,0,300,4576.5
11/6/18 2:30,62.95,66.72,23463,6592,0,300,4538.5
11/6/18 3:00,60.55,63.96,23002,6771.5,0,300,4273.5
11/6/18 3:30,60.32,60.98,22654,7030.5,0.00235,300,4263
11/6/18 4:00,60.35,67.03,22589,7352.75,0,300,4262
11/6/18 4:30,60.24,66.54,22755,7636,0,319.166666666666,4376
11/6/18 5:00,60.91,67.56,23675,7868.75,0,377.5,4898.32142857142
11/6/18 5:30,61.68,68.5,25044,8116.25,0,798.5,5382.32142857142
11/6/18 6:00,64.33,65.1,28296,8344,0.00757,1530.66666666666,7017.875
11/6/18 6:30,56.08,59.61,31293,8661.75,0.0000643,1849,8404.8
11/6/18 7:00,70.69,74.65,34206,8796.25,0.0000284,2351,10906.75
11/6/18 7:30,83.68,87.96,35231,8852.75,4.77,2798,11746.9166666666
11/6/18 8:00,82.08,86.64,35745,9071.5,146,2944.5,11870.25
11/6/18 8:30,84.09,79.95,35888,9133,521,2981.25,11907.5
11/6/18 9:00,75.38,74.08,36463,9200,792,3074,11891.5
11/6/18 9:30,68.6,64.8,36399,9384,994,3074,11881.25
11/6/18 10:00,67.4,65.76,36166,9618.5,1060,3074,11872
11/6/18 10:30,64.37,60.33,36125,9752,1300,3074,11867.25
11/6/18 11:00,56.53,55.54,36202,9962.5,1500,3074,11841.25
11/6/18 11:30,55.47,54.49,35806,10201,1520,3014,11825.5
11/6/18 12:00,55.76,55.68,35676,10411.75,1350,3016.5,11812.5
11/6/18 12:30,56.5,55.18,35669,10410.5,1510,3061.5,11810
11/6/18 13:00,55.7,52.14,35474,10577.5,1930,3074,11799
11/6/18 13:30,55.89,57.88,35302,10737,1910,3074,11810.5
11/6/18 14:00,55.84,57.73,35586,10923.5,1400,3074,11797.25
11/6/18 14:30,55.84,62.68,35639,11063.5,1090,3074,11779
11/6/18 15:00,70.47,79.41,35672,11307,1080,3074,11779.5
11/6/18 15:30,68.26,74.19,36813,11594.5,591,3242.5,11764
11/6/18 16:00,66.69,75.41,38145,11827.25,219,3414,11765.5
11/6/18 16:30,71.93,82.24,40080,12022.25,15.6,3474,11764.25
11/6/18 17:00,76.3,81.33,41267,12363.75,0.0256,3474,11774.25
11/6/18 17:30,76.19,81.69,41207,12509.25,0,3474,11775.25
11/6/18 18:00,74.07,85.2,40587,12713.5,0.00213,3454,11776
11/6/18 18:30,72.54,81.74,39922,12868.25,0.0103,3184,11579.5
11/6/18 19:00,62.41,72.98,38998,12963,0.00681,2836.5,10349.14
11/6/18 19:30,61.55,69.95,37798,12997.25,0.0332,2105.875,9402.5
11/6/18 20:00,61.53,71.16,36412,13027.75,0.0705,1597,8837.41666666666
11/6/18 20:30,60.58,70.2,34802,13043.25,0.037,1304,8152.4659090909
11/6/18 21:00,57.35,64.04,33043,13046,0.00656,835,6416.25
11/6/18 21:30,57.03,57.94,30918,13005,0,645,5343.8409090909
11/6/18 22:00,54.67,61.21,28744,12952.5,0,645,4151.625
11/6/18 22:30,53.47,53.63,26711,12834,0.00656,577.5,3037.625
11/6/18 23:00,54.04,58.22,24840,12832.75,0.00225,312.5,1790.25
11/6/18 23:30,53.51,59.87,23754,12795,0.0067,300,1445
11/7/18 0:00,54.6,61.05,23238,12662,0.00281,300,1445
11/7/18 0:30,56.27,58.04,23421,12554.5,0.00543,300,1445
11/7/18 1:00,53.79,57.29,23141,12443,0.00487,300,1445
11/7/18 1:30,53.94,59.96,22589,12327.5,0.00225,300,1445
11/7/18 2:00,53.04,58.66,22102,12199.5,0.00281,300,1445
11/7/18 2:30,53.79,56.84,21809,12083.25,0.00506,300,1491.75
11/7/18 3:00,53.92,54.26,21356,11972.75,0.00262,300,1227
11/7/18 3:30,54.3,55.48,20983,11857.75,0.00506,300,1227
11/7/18 4:00,54.61,59.41,20877,11888.25,0.00707,300,1227
11/7/18 4:30,54.61,56.57,21033,11938.75,0.00543,300,1227
11/7/18 5:00,55.07,56.85,21754,11917.5,0.00543,435,1331.41666666666
11/7/18 5:30,55.95,62.04,23191,11933,0.00543,757.5,1872.06666666666
11/7/18 6:00,60.43,61.69,26373,12081.75,0.00548,1217.5,2995.875
11/7/18 6:30,55.2,61.06,29512,12317.5,0.0084,1701.5,4765.75
11/7/18 7:00,54.84,59.32,32549,12497.5,0.00548,2049.5,8536.375
11/7/18 7:30,50.65,54.2,34109,12654.75,0.174,2097,9636.33333333333
11/7/18 8:00,49.01,51.09,34724,12817,34.3,2097,9672.25
11/7/18 8:30,48.54,45.5,34787,12929.5,190,2097,9605.25
11/7/18 9:00,51.29,52.36,35318,13041.75,406,2097,9392.25
11/7/18 9:30,51.2,50.65,35379,13127,653,2097,9252.5
11/7/18 10:00,51.31,52.12,35110,13171.25,1160,2097,9365
11/7/18 10:30,51.54,49.87,35173,13196.75,1240,1947,9462.25
11/7/18 11:00,53.89,50.79,35246,13252.25,1360,1761.16666666666,9965.75
11/7/18 11:30,53.52,53.37,35058,12990,1420,1752,9989.5
11/7/18 12:00,53.14,48.3,35054,13101.75,1720,1587,9985
11/7/18 12:30,53.64,50.59,34786,13017.5,1810,1697,9944.5
11/7/18 13:00,54.63,53.78,34719,12947.5,1870,1752,10077.25
11/7/18 13:30,55.87,52.84,35005,12750.5,1560,1992.75,10169
11/7/18 14:00,58.06,58.04,35235,12343.25,1180,2469,10261.4166666666
11/7/18 14:30,58.04,64.5,35505,11984.75,827,2760.75,10562.375
11/7/18 15:00,75.17,85.8,36079,11611.75,593,3150.83333333333,11081.6666666666
11/7/18 15:30,74.57,85.3,37531,11314.25,375,3297.33333333333,11915.5
11/7/18 16:00,66.51,76.7,39185,11070,121,3450,12948.8333333333
11/7/18 16:30,76.95,82.68,41345,10830.5,12.6,3563.25,13597.6666666666
11/7/18 17:00,80.92,87.41,42121,10672.5,0.0569,3571,13706.25
11/7/18 17:30,81.58,88.31,41759,10454.5,0.0000347,3571,13870.5
11/7/18 18:00,81.17,92.03,41497,10259.25,0,3571,14010.5833333333
11/7/18 18:30,79.8,85.25,40764,10066.5,0.0171,3571,14025.75
11/7/18 19:00,68.49,78.91,40132,9905.5,0.0112,3551,14030.5
11/7/18 19:30,67.64,78.23,39417,9664.75,0.00626,3456,13995.5
11/7/18 20:00,67.21,74.63,38080,9429.25,0,3196,13436.25
11/7/18 20:30,65.07,72.03,36514,9178.5,0.00454,2711.33333333333,12734.2916666666
11/7/18 21:00,63.12,63.84,34900,8933.25,0.0068,2289,10982.8333333333
11/7/18 21:30,61.67,65.46,32982,8699.25,0.00775,1829,9619.04166666666
11/7/18 22:00,61.61,61.92,31270,8266.25,0,1513.83333333333,9085.75
11/7/18 22:30,60.45,66.39,29405,7794.75,0,1050.54166666666,8794
11/7/18 23:00,57.74,60.62,27484,7339.75,0.00225,645,7196.315
11/7/18 23:30,57.2,59.8,26263,6991.33333333333,0.00323,645,6082
11/8/18 0:00,58.27,59.07,25844,6781,0,645,6186
11/8/18 0:30,61.65,61.91,26010,6627.5,0,645,6234.25
11/8/18 1:00,57.7,61.12,25480,6778.75,0.00534,645,5946.16666666666
11/8/18 1:30,57.15,61.66,24719,7040.75,0.00965,645,5713.75
11/8/18 2:00,57.23,59.44,24308,7154.75,0.00534,600,5405.75
11/8/18 2:30,57.1,63.76,23816,7315.25,0.00516,585,5237.25
11/8/18 3:00,54.37,55.47,23470,7406.75,0.0024,585,4830
11/8/18 3:30,52.02,52.05,23143,7617.5,0.00534,577.5,4685.5
11/8/18 4:00,52.41,53.29,23132,7879.75,0.00534,575,4291.5
11/8/18 4:30,47.89,50.73,23297,8057.25,0,575,4434.25
11/8/18 5:00,50.69,57.53,24097,8196.25,0.00516,575,5454.54166666666
11/8/18 5:30,50.7,52.4,25585,8204.75,0.00652,727.5,6332.07843137254
11/8/18 6:00,55.52,58.37,28691,8381.25,0,1212.5,7262.66666666666
11/8/18 6:30,53.44,54.92,31858,8585.25,0,1867.75,9151.51666666666
11/8/18 7:00,59.51,64.23,34992,8751,0.0217,2551.5,12036.1666666666
11/8/18 7:30,68.16,74.03,36253,9071.75,20.4,3020.25,12739.25
11/8/18 8:00,69.82,73.65,36711,9272.75,220,3074,12866
11/8/18 8:30,68.31,68.34,36196,9450.5,850,3074,12869
11/8/18 9:00,60.38,60.84,36005,9735.25,1470,3074,12845.25
11/8/18 9:30,60.07,55.36,35450,9885.5,2130,3074,12834.75
11/8/18 10:00,59.23,56.96,34866,10055,2670,3044,12824.25
11/8/18 10:30,57.76,55.18,34494,10230.25,2910,3064,12806
11/8/18 11:00,59.1,57.53,34315,10098,3250,3074,12790.75
11/8/18 11:30,58.21,54.81,34278,10193.5,3210,3074,12782.75
11/8/18 12:00,58.15,55.51,34681,10099,3270,3074,12738.5
11/8/18 12:30,58.09,53.65,34742,9925.25,3490,3074,12720
11/8/18 13:00,58.95,58,34926,10011.75,3060,3074,12396.8333333333
11/8/18 13:30,59.41,54.42,35267,9854.75,2690,3074,12112.3333333333
11/8/18 14:00,59.6,57.24,35507,9658.75,2210,3074,12215.75
11/8/18 14:30,61.41,63.73,35630,9539,1500,3074,12607.75
11/8/18 15:00,77.26,86.54,35941,9380.5,1080,3197.83333333333,13097.75
11/8/18 15:30,79.95,90.88,37041,9825,578,3488.66666666666,13513.5
11/8/18 16:00,77.84,85.15,38697,10145,197,3713,13883.625
11/8/18 16:30,83.8,94.29,40802,10389,10.9,3921.75,14002.25
11/8/18 17:00,83.13,92.59,42008,10652.75,0.0373,3971,14143.6666666666
11/8/18 17:30,82.5,93.46,41878,10845.25,0.0106,3971,14194.75
11/8/18 18:00,78.97,89.02,41511,11301,0.0873,3971,14208.5
11/8/18 18:30,73.43,84.59,40989,11716.75,0.0288,3791,13845.6666666666
11/8/18 19:00,64.25,72.71,39925,11869,0.119,3251,13074
11/8/18 19:30,63.88,73.74,38710,11925.25,0.0113,2862.875,12704.25
11/8/18 20:00,62.93,70.38,37306,12024.5,0.00819,2473.5,11606.6733333333
11/8/18 20:30,61.18,66.83,35724,12118.25,0.00572,1401.375,10337.7708333333
11/8/18 21:00,59.8,64.26,33988,12104.5,0.00248,645,8460.47424242424
11/8/18 21:30,60.36,66.59,31882,12187.5,0,645,7264.875
11/8/18 22:00,58.69,62.94,29691,12200.75,0,594.166666666666,6217.25
11/8/18 22:30,59.75,64.29,27852,12184.25,0,580,4011.65
11/8/18 23:00,58.48,64.61,25972,12056.75,0.00667,542.5,1102.75
11/8/18 23:30,56.85,62.77,24766,12063,0.0035,332.5,520
11/9/18 0:00,57.69,58.14,24426,12040.75,0.0177,322.5,520
11/9/18 0:30,58.7,63.67,24744,12002,0.00563,364.833333333333,520
11/9/18 1:00,58.38,59.79,24375,11985,0.00408,371.5,520
11/9/18 1:30,55.21,59.84,23776,11926.25,0.00687,312.166666666666,520
11/9/18 2:00,55.65,56.52,23184,11824,0.00388,318.166666666666,520
11/9/18 2:30,56.15,58.98,22919,11832.75,0,323,520
11/9/18 3:00,50.58,52.91,22511,11781,0,321.5,520
11/9/18 3:30,50.91,51.36,22192,11653,0.00679,320.25,520
11/9/18 4:00,50.97,54.52,22002,11626,0,318.5,597.25
11/9/18 4:30,52.07,53.83,22287,11517.25,0.0127,340.5,630.5
11/9/18 5:00,61.18,67.66,23009,11408.5,0.00563,347.25,1047
11/9/18 5:30,62.71,62.79,24626,11298.5,0.00427,488.75,1931
11/9/18 6:00,66.79,68.35,27903,11343.5,0.0044,799,3071.45833333333
11/9/18 6:30,55.78,57.32,30894,11381.75,0.0075,1211.25,5346.83333333333
11/9/18 7:00,56.93,60.93,34027,11466.25,0.00789,2061.33333333333,8786.08333333333
11/9/18 7:30,61,66.48,35489,11480.75,4.73,2510.25,9246.75
11/9/18 8:00,56.36,59.01,36233,11814.5,141,2554,9337.75
11/9/18 8:30,55.24,55.15,36091,11937,472,2503.16666666666,8961
11/9/18 9:00,55.41,52.74,36177,12061.5,726,2444.83333333333,8881.15
11/9/18 9:30,56.41,54.15,36253,12240.5,1040,2434,9122.75
11/9/18 10:00,57.08,55.21,36077,12469.25,1190,2421.66666666666,8939
11/9/18 10:30,56.33,58.23,35895,12707.75,1460,2438.5,8956.25
11/9/18 11:00,54.64,51.11,35738,12856.25,1360,2533.33333333333,8949.25
11/9/18 11:30,53.73,49.75,35639,13042.25,1440,2554,8747.75
11/9/18 12:00,53.04,51.33,35865,13258.25,1470,2554,8232.05555555555
11/9/18 12:30,51.82,52.03,35572,13374,1620,2554,7967.25
11/9/18 13:00,53.32,50.23,35329,13458.5,1580,2554,7984.25
11/9/18 13:30,53.26,53.29,35208,13520.5,1590,2554,8370.25
11/9/18 14:00,54.21,53.56,35106,13555.5,1020,2554,8482.25
11/9/18 14:30,53.63,54.7,34971,13588.25,655,2554,8491.5
11/9/18 15:00,62.02,70.02,35128,13647.75,548,2554,8516.7619047619
11/9/18 15:30,64.42,72.17,36067,13751,223,2554,9075
11/9/18 16:00,64.18,75.83,37393,13870.5,54.4,2554,8590.41666666666
11/9/18 16:30,68.61,74.21,39206,13978,0.551,2554,9222
11/9/18 17:00,74.59,83.54,39870,14040.5,0.0403,2554,9222.25
11/9/18 17:30,74.4,80.01,39442,13983.5,0.0583,2554,9223.25
11/9/18 18:00,75.78,86.98,38784,13912,0.00481,2554,9220.25
11/9/18 18:30,71.21,79.2,38053,13917.75,0.0218,2355.875,9219
11/9/18 19:00,69.22,77.42,37228,14035.75,0.00694,2017,8615
11/9/18 19:30,64.25,71.02,35979,14099.5,0.0315,1464.5,7901.5
11/9/18 20:00,61.12,70.85,34801,14213.25,0.00234,1114,7017.77
11/9/18 20:30,59.91,68.54,33141,14291.5,0.024,835,5983.625
11/9/18 21:00,53.84,57.86,31455,14278.25,0.0142,571.666666666666,5339.08333333333
11/9/18 21:30,53.34,54.61,29806,14391.5,0,635,4328.875
11/9/18 22:00,53.63,60.49,28262,14305.25,0.0335,645,3359.75
11/9/18 22:30,52.41,59.04,26730,14066.75,0.00922,594.166666666666,2458.25
11/9/18 23:00,46.28,46.88,25129,13781.75,0.00272,580,2324.20833333333
11/9/18 23:30,44.69,49.62,24009,13455.25,0.0778,565,2027.25
11/10/18 0:00,42.86,47.14,23687,13165.5,0.0115,545,1854.5
11/10/18 0:30,41.57,46.68,23823,12866.25,0.00228,534,1772
11/10/18 1:00,41.45,47.54,23423,12599.25,0,610.5,1770
11/10/18 1:30,40.71,42.52,22856,12307.25,0.00568,603.5,1770
11/10/18 2:00,41.62,47.57,22242,12022.75,0,594.25,1770
11/10/18 2:30,42.34,43.17,21930,11698.5,0,582.666666666666,1770
11/10/18 3:00,48.7,53.8,21644,11485.75,0.00235,571.5,1770
11/10/18 3:30,48.72,54.32,21385,11261,0.00507,562.25,1770
11/10/18 4:00,45.81,48.65,21104,11075.25,0,564.5,1770
11/10/18 4:30,45.56,47.56,21286,10783,0.0103,570.5,1770.25
11/10/18 5:00,53.2,58.85,21695,10553.25,0.00815,590.166666666666,2113.4
11/10/18 5:30,53.22,58,22273,10336,0,621,2678
11/10/18 6:00,56.7,60.51,23958,9929.25,0.0134,645,3829.45833333333
11/10/18 6:30,54.97,61.13,25307,9444.75,0,609.166666666666,5069.7
11/10/18 7:00,55.82,57.55,26982,9166.5,0.0017,440.166666666666,7854.41666666666
11/10/18 7:30,54.06,55.9,28071,8832.5,4.68,454.25,8665.33333333333
11/10/18 8:00,56.49,57.31,29436,8737.75,267,644.5,10037.75
11/10/18 8:30,59.13,54.66,30094,8324.5,1010,799.375,11051.5
11/10/18 9:00,64.44,60.1,30702,8083.25,1780,952.75,11717.8333333333
11/10/18 9:30,65.28,64.3,31029,7869.5,2420,1288.5,12216.5833333333
11/10/18 10:00,64.8,60.33,31178,7796.5,2860,1575.5,12726
11/10/18 10:30,63.54,62.24,31135,7712,3230,1643.5,12972
11/10/18 11:00,65.31,65.43,31150,7564.25,3310,1645,13176.75
11/10/18 11:30,65.18,60.98,31187,7234.66666666666,3340,1510,13199.25
11/10/18 12:00,64.6,62.86,31562,7299,2960,1375,13017.4166666666
11/10/18 12:30,63.47,61.09,31501,7212.25,2590,1541.25,13068.5
11/10/18 13:00,63.77,62.9,31560,7434.25,2790,1742,13179.25
11/10/18 13:30,63.08,59.25,31691,7516.25,2660,1865.75,13147
11/10/18 14:00,62.45,64.15,31857,7553.75,1860,1872,13033.5
11/10/18 14:30,62.69,64.39,32231,7542.5,1240,2129,12975.5
11/10/18 15:00,68.57,80.11,32880,7458.25,915,2709.66666666666,13376.4166666666
11/10/18 15:30,66.82,72.84,33712,7438.25,375,3091.75,13947.9166666666
11/10/18 16:00,65.98,77.23,35214,7461.5,134,3421.5,14785.25
11/10/18 16:30,78.73,87.54,36782,7487.75,9.92,3894.5,15022.5
11/10/18 17:00,84.26,94.46,38454,7533.25,0.106,4046.25,15107
11/10/18 17:30,82.17,93.28,38497,7625.25,0.0114,4051,15123.5
11/10/18 18:00,82.22,89.37,37923,7616.5,0.0131,3996.25,15137
11/10/18 18:30,78.97,85.03,37069,7585.25,0.00446,3841.125,15152.25
11/10/18 19:00,67.22,72.26,36187,7470.5,0,3591,15129.75
11/10/18 19:30,59.72,66.81,34989,7447.25,0.00906,2920.375,14761.2916666666
11/10/18 20:00,61.01,70.79,33953,7351.75,0,2052.125,14213.5833333333
11/10/18 20:30,60.48,65.89,32895,7380.25,0.00839,1637,13641.75
11/10/18 21:00,58.82,64.8,31578,7176.5,0.00794,1614,12561.4166666666
11/10/18 21:30,58.82,65.77,30489,7015.75,0,1135,11449
11/10/18 22:00,60.44,62.11,29245,6921,0.00028,645,10686.3333333333
11/10/18 22:30,63.19,64.48,28328,6887.5,0,645,10182.1666666666
11/10/18 23:00,65.38,70.29,26788,6748,0,645,8423.68333333333
11/10/18 23:30,64.29,64.94,25806,6624.75,0.00313,645,7943.5
11/11/18 0:00,64.41,65.15,25526,6510.75,0.00431,645,7946
11/11/18 0:30,65.37,71.43,25602,6288.25,0,617.5,7946
11/11/18 1:00,64.12,68.4,25050,6295.25,0.00569,610,7656.66666666666
11/11/18 1:30,63.27,67.9,24247,6304.75,0.0055,610,7317.4
11/11/18 2:00,61.35,64.39,23462,6424.5,0,610,6549.16666666666
11/11/18 2:30,60.56,64.84,22992,6488.25,0,610,6273
11/11/18 3:00,52.65,55.25,22502,6443.5,0.0036,597.166666666666,5449.75
11/11/18 3:30,52.02,52.76,21957,6437.25,0.00243,585,4888
11/11/18 4:00,52.85,56.24,21779,6436,0.00247,578.5,4887
11/11/18 4:30,53.13,53.58,21688,6451.75,0.00562,567,4888
11/11/18 5:00,52.87,54.89,21705,6640,0.00428,518.333333333333,5009.25
11/11/18 5:30,53.42,60.27,22114,6594.75,0.00569,521.833333333333,4962
11/11/18 6:00,54.52,55.46,23134,6531.75,0.00534,560.333333333333,5433.25
11/11/18 6:30,53.93,59.71,23909,6625.25,0.004,615.625,5477
11/11/18 7:00,56.7,56.89,24963,6623,0.0000378,645,6250.25
11/11/18 7:30,59.42,60.17,25686,6757.25,0.307,645,7032.75
11/11/18 8:00,60.5,65.18,27193,6776,50.7,645,7896.5
11/11/18 8:30,61.17,57.74,28499,6831.75,401,645,8597.875
11/11/18 9:00,63.99,62.37,29322,7057.75,1050,645,8851.5
11/11/18 9:30,63.97,62.53,29605,7252.25,1640,645,9120
